55c96925041a14097b6a7825554f4ad5,2122,sao paulo,SP
918f6fbcf3ab724d805867303e593a1b,13273,valinhos,SP
daeb5653dd96c1b11860f72209795012,31310,belo horizonte,MG
228e4c1a0be164f613d41c24345f9d2c,86360,bandeirantes,PR
5145090ab595c0d0b8557199f5701fbf,82900,curitiba,PR
87e24fc7052259b1f7f607d61c10d8be,5734,sao paulo,SP
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
e2c92f9c1c7746d899d18f2e158bbff7,15054,sao jose do rio preto,SP
ea67327e24487bdfac5fbfa37ea124df,14940,ibitinga,SP
db6a4d4b5f1f5f98820ce6ce2619e2de,2968,sao paulo,SP
1d1bbb8ac1581824986f582583fff01d,89082,indaial,SC
f90f77ef2799a27f80d90c425ca944f7,86020,londrina,PR
bbf4a892cac7b82422baa711dffb8997,82200,curitiba,PR
39f776d2974049026ff531fc42ef2a3e,74835,goiania,GO
c70c1b0d8ca86052f45a432a38b73958,13186,hortolandia,SP
9e6967d3cf386d284251784b18ccb485,9550,sao caetano do sul,SP
747e73c01a4593d4cf60dcf970fd2689,55602,vitoria de santo antao,PE
63704069d9bd3a75c1cf59babe56004a,13212,jundiai,SP
4e2627090e6e5b9fabba883a37897683,31565,belo horizonte,MG
61b18775be84fb700a6b2d0ba097bf66,14808,araraquara,SP
95cca791657aabeff15a07eb152d7841,85950,palotina,PR
dde698c6d0bd24834c586e5111c2bba7,25755,petropolis,RJ
e94b64dc6979b302a5a5be1662c83bb6,6852,itapecerica da serra,SP
15ead3a5037a918ddb520dfe39a3d2b9,36401,conselheiro lafaiete,MG
9d489893ff6af05029671b785f54b998,13613,leme,SP
725af026f869236a8dd0ceb98564d156,35530,claudio,MG
f00f5b35d0abcacbdd863672f4bb2c1a,1238,sao paulo,SP
7bac63f6603d382cc8d0832eb6c100a8,5713,sao paulo,SP
f1fdf2d13186575751aa25876536d85c,5314,sao paulo,SP
98dddbc4601dd4443ca174359b237166,87111,sarandi,PR
f8201cab383e484733266d1906e2fdfa,88137,palhoca,SC
74871d19219c7d518d0090283e03c137,4650,sao paulo,SP
e603cf3fec55f8697c9059638d6c8eb5,96080,pelotas,RS
9e25199f6ef7e7c347120ff175652c3b,12051,taubate,SP
