ead4584d779958e7605fe628d3f253f0,144b53cd31f35cd3d90944d275d93141,delivered,2018-06-21 09:08:19,2018-06-21 20:17:32,2018-06-26 15:16:00,2018-07-11 13:56:43,2018-07-26 00:00:00
6ff688a972f3aed0188ccd2e29734c9a,cb0ff3021c7b4f63e2e80cb116569537,delivered,2018-03-26 15:50:00,2018-03-26 16:08:22,2018-03-27 17:31:41,2018-04-02 21:33:21,2018-04-17 00:00:00
0b5a860df8a893e7020960b28cd67196,c08966d4afbdb8bea76adb8fbf221ceb,delivered,2018-08-23 00:09:30,2018-08-23 00:24:30,2018-08-23 11:28:00,2018-08-24 11:51:28,2018-08-28 00:00:00
adc82913f73b2513bb3e1d039abac600,3c1fb2f6884f14e993ff5ab479ccf09f,delivered,2018-02-14 23:50:40,2018-02-15 00:09:04,2018-02-16 01:07:45,2018-03-05 16:19:45,2018-03-08 00:00:00
fbe61ad65fab58d509a6785653636a57,e640eb5ba79e2f38f8cf36c6efac0edf,delivered,2017-06-30 13:47:22,2017-06-30 13:55:11,2017-07-04 09:22:39,2017-07-14 15:49:58,2017-08-01 00:00:00
89fb058ec5cfd33c380d5ffae8fe09e4,cc1e197f40a5099962784cccc70bc175,delivered,2017-02-24 13:16:03,2017-02-24 13:30:15,2017-03-01 13:37:56,2017-03-07 16:24:00,2017-03-23 00:00:00
544df729b9f6aab28aac429b38ed7b0b,dbfe964127abbea0522a3f5e10f3781f,delivered,2017-11-03 07:59:12,2017-11-03 08:10:23,2017-11-03 20:09:34,2017-11-07 22:22:42,2017-11-23 00:00:00
54758cd5925a7a0a6cff2145318c6059,aec8ff69fa54b03e8761ecc2fc009d83,delivered,2018-07-20 10:37:20,2018-07-21 11:55:15,2018-07-23 07:54:00,2018-07-24 20:06:40,2018-07-30 00:00:00
18479ed06f428cd8d50702b4decdae1b,94f698c42c1afe3bf28ce904cd18e1cc,delivered,2018-08-08 20:08:18,2018-08-09 03:50:17,2018-08-14 14:10:00,2018-08-20 21:48:49,2018-09-10 00:00:00
4cb28a578a5c7fb238a322631f125883,13aa1156568232cd6cbe66e3601e20c2,delivered,2017-05-05 20:39:37,2017-05-05 20:50:17,2017-05-20 10:36:08,2017-06-01 14:53:46,2017-06-19 00:00:00
3dfe0eb577ab516162663692576b50f7,0070e3e36dad141bed98c6dd5b3d1216,delivered,2018-06-18 09:58:08,2018-06-18 10:20:16,2018-06-18 14:09:00,2018-06-27 17:04:39,2018-07-19 00:00:00
b96c09813df649f724999478074019ff,25393946a2c0938581a0f493d3c96993,delivered,2018-01-16 20:28:07,2018-01-16 20:38:24,2018-01-17 22:08:37,2018-02-05 17:29:18,2018-02-19 00:00:00
d42df8c4038c10f915f4b699279980c6,d09eaa84b85dea3f0c7a4dc8daba5d78,delivered,2018-01-05 15:08:17,2018-01-08 18:37:25,2018-01-09 18:23:59,2018-01-22 20:25:35,2018-01-31 00:00:00
765917871914309e5c5f9ed151155ad4,704e2db282206eaf28d686a1482fb224,canceled,2018-02-26 11:04:23,2018-02-26 11:40:26,,,2018-03-12 00:00:00
b6ad79d84c91bb9d11720468017c168e,62455b0f833019feeadf0fdfc3fbfc84,delivered,2018-07-03 22:20:41,2018-07-05 16:34:58,2018-07-10 13:12:00,2018-07-13 18:26:22,2018-08-01 00:00:00
fe35e99a6a5d4d036bf8167d364e0792,a5bd160705f76c0aded4f96d0723b720,delivered,2018-08-09 10:43:05,2018-08-09 15:25:26,2018-08-10 19:12:00,2018-08-13 14:27:27,2018-09-11 00:00:00
0c9ac816534df0e690f513c30e944475,0d874ad5018bc2c80f0c916203e328be,delivered,2018-04-01 20:06:55,2018-04-01 20:15:27,2018-04-03 11:58:51,2018-04-13 16:11:53,2018-04-23 00:00:00
e5eaba9778b55a55a199e9bb89d57fff,e281adb74e1dbf9dc23670880c9576bf,delivered,2017-06-28 21:13:32,2017-06-28 21:25:08,2017-06-29 10:55:52,2017-07-14 13:36:30,2017-07-21 00:00:00
c2f32abcd402889b6cb0bcb5847340af,7eb5037ceb9433e68a7ce301b64f1f5e,delivered,2017-12-18 09:52:40,2017-12-19 09:59:40,2017-12-19 21:59:29,2018-01-03 21:16:58,2018-01-18 00:00:00
582cf4da048ab21901845f7aa0a92dfa,8295c2fde2ce7a4645a198b90dfe0026,delivered,2017-07-07 14:43:06,2017-07-08 03:23:28,2017-07-10 14:52:25,2017-07-17 20:33:42,2017-08-04 00:00:00
ab1565bce2736095e4b347db4cfc071f,381236979aa43bd28a692c065917393d,delivered,2018-08-19 17:16:52,2018-08-20 12:35:14,2018-08-23 14:35:00,2018-08-24 16:49:51,2018-08-29 00:00:00
d10d28ad0c77f6e4e64642c7069a9f80,dc95f1b41d0c71eed40f17fe37ad336a,delivered,2018-04-15 21:31:08,2018-04-15 21:50:02,2018-04-16 17:12:31,2018-04-21 02:26:35,2018-05-15 00:00:00
fa5e15141bbda711d3cf04222db75d2b,831a42ccaf9ddf33998eac4e2391f675,shipped,2018-02-22 14:50:39,2018-02-22 15:27:33,2018-02-26 15:39:00,,2018-03-14 00:00:00
cd7293cd82a7c818940f97bef67c4d62,5ec7c1a2756cc2e97c9635b15773511c,delivered,2017-08-10 18:56:44,2017-08-12 02:45:12,2017-08-14 19:04:12,2017-08-16 15:50:09,2017-08-25 00:00:00
067f9d27ecdd6f2af735e17be1b064ea,97a2a07a99382bbf7e4242fb9282c7c3,delivered,2018-02-25 14:11:00,2018-02-25 14:28:07,2018-02-27 19:10:23,2018-03-08 10:33:31,2018-03-19 00:00:00
a13dad9bac2076b14880117ef9c12002,3695710584daf1fc82ae88317e1649e8,delivered,2018-01-27 19:42:48,2018-01-27 19:58:25,2018-01-29 22:03:16,2018-02-06 23:58:42,2018-02-20 00:00:00
c1537716d87dfc2db77ca47339953af0,c6669ca16f1419eb3586c67a9cfc2948,delivered,2018-03-06 10:16:29,2018-03-06 10:29:56,2018-03-07 20:34:58,2018-03-14 20:56:31,2018-04-02 00:00:00
8a22f6bd4ea83c9fcdbf0235d55ea061,02f2ea36613d01ae6561f97fd88d632a,delivered,2017-09-25 15:09:03,2017-09-25 15:24:53,2017-09-27 21:05:08,2017-10-06 17:22:11,2017-10-18 00:00:00
0ecc4db762e9de55ecdc2f22e468cfe9,5e1ecc3b5555b47d25e18d3344669ca9,delivered,2018-07-03 15:49:46,2018-07-05 16:08:11,2018-07-04 15:15:00,2018-07-13 17:21:44,2018-07-26 00:00:00
08ac0336730e831f16eeadf576564ff3,ede24a3cfbf8a9ae0f78446e9fd877fa,delivered,2018-07-31 11:36:54,2018-07-31 12:31:26,2018-08-01 09:32:00,2018-08-03 18:58:53,2018-08-22 00:00:00
fc4751be4b35a7060fa53d194f767583,74da765347974a0b0226c2935d98de57,delivered,2018-02-08 16:14:26,2018-02-10 03:31:20,2018-02-14 15:43:43,2018-02-21 18:52:39,2018-03-07 00:00:00
b54067c1de5c179e70ddaed8223bbf5f,e6b233097521bf30700128ee0c424a5f,delivered,2018-03-23 16:00:33,2018-03-23 16:15:25,2018-04-09 23:07:33,2018-04-12 16:59:47,2018-04-12 00:00:00
8c006b6688741e47144a6f79f96e225d,39a7c80a979c7dd2a212d30f216d9a87,delivered,2017-03-20 10:40:52,2017-03-20 10:40:52,2017-03-21 09:36:45,2017-03-24 17:47:40,2017-04-18 00:00:00
c046afaf1c43c061d5347d5ac3c6ff5e,20ef4d959f4aa0a75828646ea2dce34c,delivered,2017-07-28 12:08:31,2017-07-28 12:23:13,2017-08-01 19:28:56,2017-08-09 17:07:03,2017-08-21 00:00:00
65015387b5d5888e9b5a412340634d26,8e1e88700707d3a229e5e039d1d02e3f,delivered,2018-05-15 08:48:09,2018-05-16 03:33:55,2018-05-16 14:41:00,2018-06-06 00:21:25,2018-06-07 00:00:00
5e5235e11bea2c86b1255beb1b7e247a,65be8a984e4ddd88a63a984b4430de9b,delivered,2017-06-14 08:57:30,2017-06-14 09:10:16,2017-06-14 14:58:07,2017-07-14 18:56:33,2017-07-07 00:00:00
cbe8a22b7de5b1b59e05b5011a1e53ef,07ca5adceac194a2c5b63b87ff283671,delivered,2017-11-24 23:07:57,2017-11-25 02:13:26,2017-11-29 04:58:40,2017-11-30 15:33:38,2017-12-08 00:00:00
991a833f96a0e2a37ff3edab5969e44d,30b766b012c5c55e2fba3726dc9d55bd,delivered,2018-04-28 20:33:42,2018-04-28 20:53:23,2018-04-30 15:29:00,2018-05-07 15:32:51,2018-05-28 00:00:00
5f37829b2dad2c8bb86da21bf31310fa,24d29da7c6c69ea811c27952858e396c,delivered,2017-05-10 16:38:49,2017-05-10 16:50:10,2017-05-11 16:14:52,2017-05-24 15:30:05,2017-06-08 00:00:00
977f92d98cab7bb13fedbec436375f8d,1ae6cb85d1f8d6c71e80ec5ddd725e8d,delivered,2018-06-20 08:46:31,2018-06-20 09:20:20,2018-06-22 13:24:00,2018-06-27 17:38:44,2018-07-23 00:00:00
16b314cf8f0bd14e3675d33324bba17f,64b53c7458ab57816bc16da6aa6ab1d8,delivered,2017-08-08 12:41:35,2017-08-08 12:55:13,2017-08-09 14:47:55,2017-08-10 17:17:00,2017-08-21 00:00:00
602a793bc5e2389ea3184fef278d8b0f,0d36ee8d591aef32f7955493243b4a41,delivered,2018-06-27 19:50:35,2018-06-27 20:11:53,2018-06-28 14:02:00,2018-07-03 18:05:08,2018-08-01 00:00:00
d122b5bb390c5b47ead6b42fb5c2f206,04394d717e396ea334ba0a969fb3ac9b,delivered,2017-09-18 01:35:19,2017-09-19 03:45:08,2017-09-19 15:03:22,2017-09-26 16:43:51,2017-10-09 00:00:00
7161510ad30cb748bbb32851c67da87c,f8e06718c2a9e45fca3b51f2aa143d2d,delivered,2018-02-08 21:38:05,2018-02-08 21:50:32,2018-02-09 22:41:34,2018-02-14 13:39:56,2018-02-22 00:00:00
e36014582000662d5209cd6603e5e336,10b07f3b8104c61d0fedf978f73b97be,delivered,2018-04-19 11:09:39,2018-04-20 07:15:19,2018-04-20 23:03:56,2018-05-10 23:03:04,2018-05-22 00:00:00
07b8c9805a09c2feacc0864c00ec244e,7caf08a38e40462c6a40a6d9bfb27e59,delivered,2017-09-04 15:27:05,2017-09-05 07:05:15,2017-09-08 12:40:16,2017-09-14 19:11:47,2017-09-21 00:00:00
10dbf624025382febb06e31b68ddd3c2,7e91905decf05215f0a72ac30265facd,delivered,2018-03-20 18:28:22,2018-03-20 18:48:16,2018-03-21 20:47:28,2018-03-26 18:33:29,2018-04-11 00:00:00
8f090a4ecbd4bb8c286d0a1f88a6a55b,d869814a54cc36cbe4f2da8bb29a421f,delivered,2017-09-10 02:28:38,2017-09-10 02:43:25,2017-09-13 12:52:16,2017-09-14 15:51:54,2017-09-22 00:00:00
cef338e968dd35054b01bf8811b30779,cb36a7553568aa6c78dd0e6d4d4b201d,delivered,2018-05-13 22:20:16,2018-05-13 22:32:29,2018-05-14 13:36:00,2018-05-15 16:29:06,2018-05-22 00:00:00
7f1026fb759eed811a6527513976db24,10855794718e285d72c17edbfc0e38e6,delivered,2017-11-26 19:10:22,2017-11-26 19:33:41,2017-11-28 20:02:25,2017-12-09 16:46:58,2017-12-15 00:00:00
54f8cc54ce619e267135641ade8c363e,b3c62a5df61ab4d3fb52abba2db12081,delivered,2018-07-16 04:02:53,2018-07-17 07:31:35,2018-07-19 13:26:00,2018-07-25 17:52:04,2018-08-08 00:00:00
ceb30531e11e250d849ef8e10eab9b81,4b071c9e72ea1e8f90ea98c67acd1f35,delivered,2017-11-26 00:08:15,2017-11-26 00:22:53,2017-11-28 03:10:14,2017-12-04 22:42:21,2017-12-21 00:00:00
251d586514cbf0cace61e03c54a7bf1c,c66930207366cd639a04c2fdfbfb310e,delivered,2017-06-03 11:20:10,2017-06-03 11:30:11,2017-06-05 15:21:13,2017-06-14 16:36:04,2017-06-21 00:00:00
931a37c2cf1baf72a4fdca303da80254,90645c0b77e04de1a742ad58c5bb10cf,delivered,2018-01-15 08:16:19,2018-01-15 08:29:49,2018-01-15 17:08:59,2018-01-22 21:46:35,2018-02-14 00:00:00
124c8d5fee5f49a8d7a8535b5bea6e69,4b353a0617c3d6d44a3b134843fb6414,delivered,2017-09-29 09:48:20,2017-09-30 02:14:29,2017-10-02 16:06:02,2017-10-03 20:48:05,2017-10-17 00:00:00
2365a103706753a90b96a806e02061bf,0d3366a481bf8be969c8153f8d97b7ca,delivered,2018-08-10 21:23:11,2018-08-10 21:35:18,2018-08-14 15:12:00,2018-08-20 14:32:18,2018-08-23 00:00:00
b8f3f5cc5ad4103e17b5d0bd4266d69d,39b95a2690bce9433140be3c4cdcce38,delivered,2017-05-06 17:25:10,2017-05-06 17:42:09,2017-05-10 03:27:55,2017-05-27 07:07:59,2017-05-31 00:00:00
e68ff101d8dda789b0846f5a65ae55b7,8bd0dae2017d7d539fca3d7455e79aad,delivered,2018-03-29 00:37:04,2018-03-29 00:50:19,2018-03-29 23:46:39,2018-04-23 21:59:34,2018-04-18 00:00:00
319d08221500b0aec75b91e63101329d,631c90faa88b1f2e61a640df5ccf5ab5,delivered,2017-09-26 23:50:03,2017-09-27 00:04:45,2017-09-27 21:30:05,2017-10-09 13:02:51,2017-10-26 00:00:00
116d9a3f0291e98b5dc5a0e568124662,6c45ba2a0257b104b407475efac538a6,delivered,2017-03-21 19:05:59,2017-03-21 19:05:59,2017-03-23 08:42:40,2017-04-06 14:33:32,2017-04-17 00:00:00
7ab31af36d3bbf466b048fe0e1dd0dde,98429ab5c5f97e1d0d1651b16780769e,delivered,2018-03-06 04:20:34,2018-03-06 04:30:21,2018-03-12 17:46:32,2018-03-16 20:05:55,2018-03-22 00:00:00
e0f06a57d717562c49f91cd309be4598,52d594f502a5c3328e8ab6815bccee72,delivered,2018-01-27 18:04:23,2018-01-27 18:15:28,2018-01-30 20:51:51,2018-02-14 19:45:12,2018-02-22 00:00:00
7e34d6fcce4e3e6e5f06ad143cb3585e,efa9c1017b6b7dc094571e2678e972d6,delivered,2017-08-13 15:15:27,2017-08-13 15:25:31,2017-08-14 18:22:51,2017-08-15 16:36:07,2017-08-25 00:00:00
7cdaa17ad10c7724ac707e1a2fd3a3ae,df27b2625974afb5aea8a397df992f86,delivered,2018-03-21 13:45:45,2018-03-21 14:11:50,2018-03-21 23:07:39,2018-03-22 14:58:59,2018-04-04 00:00:00
1c62813b18c96c96cbfaefe7588521e2,dbb01c4154aa3ad7beb016b790d23ac6,delivered,2018-04-22 14:50:46,2018-04-25 03:51:35,2018-04-25 15:07:00,2018-05-02 21:14:49,2018-05-16 00:00:00
fcd8e0bfd20989bd07e3cabb10f2349e,36cf561d6c23f010a6944f0908ee6bdc,delivered,2017-07-07 16:34:43,2017-07-07 16:45:12,2017-07-10 19:51:40,2017-07-19 19:02:37,2017-08-07 00:00:00
c157dbddbf8cf9a086acf9ef8eb8cf92,cf0b03b5cceb5984281a0f1a4cc62bf9,delivered,2017-10-03 12:13:15,2017-10-03 12:28:19,2017-10-05 20:59:53,2017-10-16 23:19:55,2017-11-01 00:00:00
f5bff2d50e9c66554445c80db26b80bc,b31a89fb4471b56f823dba2960e70409,delivered,2018-04-11 12:53:37,2018-04-11 13:10:10,2018-04-12 03:02:54,2018-04-18 18:04:28,2018-05-04 00:00:00
9d64f8c659b3ac3490cbe4dbdbf522b0,eaf959aee30275c60e996b0555197b4a,delivered,2017-07-10 15:45:12,2017-07-10 15:55:22,2017-07-11 21:51:37,2017-07-18 19:47:59,2017-08-02 00:00:00
b1c51fb49ee0d5934e33c77c603e6652,80b39f9a692035c0d939375242786129,delivered,2018-07-24 09:24:22,2018-07-25 15:55:12,2018-07-26 15:31:00,2018-08-06 21:58:42,2018-08-17 00:00:00
00b402e8a76d3da83714c52d3977cc2d,ffca23943c4b620ea24812018373fa3f,delivered,2018-01-01 18:03:43,2018-01-01 18:11:33,2018-01-03 19:52:24,2018-01-19 12:08:06,2018-01-31 00:00:00
3553afcee0e882963fee338dca8daf7c,29e396638f562046eb9b8f96b88fe73c,delivered,2018-03-20 14:15:56,2018-03-20 14:55:49,2018-03-24 01:05:16,2018-03-27 20:04:07,2018-04-27 00:00:00
7c20de54af91549df98fd6926d781144,69da8f7e3838afac5a01e031267b1e77,delivered,2018-07-17 17:26:41,2018-07-17 17:35:28,2018-07-20 14:25:00,2018-07-24 18:57:32,2018-08-02 00:00:00
683481ae11f5f4ccfd9263a3bd7f25d4,38e26bdd2add60a638859e52ea718cf2,delivered,2018-06-21 11:12:14,2018-06-22 15:20:36,2018-06-25 15:57:00,2018-06-28 17:11:45,2018-07-19 00:00:00
d985f28d9d0fc8b82d89fe5fc272fc64,42b60323285c89fc7c84d6cc24f515be,delivered,2018-01-31 06:57:36,2018-01-31 14:04:57,2018-02-05 22:35:52,2018-02-22 17:59:00,2018-02-26 00:00:00
