377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,PR
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS
edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC
fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC
271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT
a154d7316f158bb42e6fa18bbe3afd3a,3804,sao paulo,SP
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP
2d518637f53161b973e01f56ea4bb88e,2992,sao paulo,SP
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,sao paulo,SP
5b07547f10dd980738a1a27f685af669,7013,guarulhos,SP
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,SP
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG
180c3376aff0e43dd5788709df48a843,9911,sao paulo,SP
b4b447d715f9ab302a188fb43d3e96b3,4711,sao paulo,SP
5e25c632f9db6cfb8bc100421c2737b6,89801,chapeco,SC
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR
398cb257329ef7af7f1943a8974a3cbc,40285,salvador,BA
4003520d80d0bad1d5623f7aa3c63cda,20520,rio de janeiro,RJ
3289d8c3eef4873f91ce0b1343c0dd58,11701,praia grande,SP
b0f2a6122a90a93eb03e68653dd960e3,80710,curitiba,PR
6c1b6d0c604b776f844125f911eb7377,5051,sao paulo,SP
c4af86330efa7a2620772227d2d670c9,8840,mogi das cruzes,SP
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,PR
681fce914360217db47784ae28905a96,83709,araucaria,PR
31be790e64fc99f8ff48ec2bd18a3104,9690,sao bernardo do campo,SP
7b3447b497e55af8c15fc7bd89d7b81a,8225,sao paulo,SP
e560e4022d8f7aebf155db95946c5c0f,31110,belo horizonte,MG
2f9b7ce230a057a98a9f5df5893ee36c,6460,barueri,SP
41b39e28db005d9731d9d485a83b4c38,9220,santo andre,SP
809413606dbfe5deefd2db646693ef67,4602,sao paulo,SP
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,SC
c3e2398fcc7e581cda2e546557bf6968,4781,sao paulo,SP
740205fedfe4e90ca6857bc77db0f2b4,95055,caxias do sul,SP
c79151301b9d90985d1fa52879213105,87083,maringa,PR
3e46a38ee171c503c3b4a3f23fe3bf0c,18040,sorocaba,SP
3d4b1ae7539303b5704493798893e82c,3244,sao paulo,SP
bdf0d02d36a1d839d0c39c4a887cdd49,16200,birigui,SP
65a7c0788e4d632ccb5e1b594b87f0bb,5782,sao paulo,SP
d7f1cfc638473be93baedbfd02208016,26112,belford roxo,RJ
001cca7ae9ae17fb1caed9dfb1094831,29156,cariacica,ES
7f35f9daf223da737b78738fbae4d977,13272,valinhos,SP
2eb70248d66e0e3ef83659f71b244378,13101,campinas,SP
6061155addc1e54b4cfb51c1c2a32ad8,13043,campinas,SP
8b87cd0d43d49b9bdf40f56229364d59,4111,sao paulo,SP
52a50b42accf164f9f019941e5759d9b,13820,monte alegre do sul,SP
c6bda72e4dbf5c5866b13cb1810c6d03,3087,sao paulo,SP
270572bb714b00531be85e16e1550f26,9370,maua,SP
16bdc8cefd0e32a6f0824d296c5ad14a,12903,sp,SP
4a82c4af97ffc0fb2dc26bfdc03b1842,35590,lagoa da prata,MG
3985a3c45be355a4c57fde108bfabd1c,95690,rolante,RS
07e8e8fc5222bb358e6f259da3197074,4216,sao paulo,SP
cd06602b43d8800bd0afad514919d35c,4119,sao paulo,SP
8f0fbe2cd4d472157dc1cdef6edecaa9,2755,sao paulo,SP
f44b6f775a2b390380e0e30b5c9d3eee,3057,sao paulo,SP
365e4bce19bda0082c3d15d83fdb8bcd,9570,sao caetano do sul,SP
2e0dba2da448400b1c11d7b4b22f32a4,9070,santo andre,SP
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
734def04b237117a09321dd6d8f3f2a2,13604,araras,SP
28c7d8743fbc8679f484868cc0fcaefb,18480,itaporanga,SP
9baf5cb77970f539089d09a38bcec5c3,13330,indaiatuba,SP
e3dd723429d1b23614b7fa85e2c7a853,9810,sao bernardo do campo,SP
f4a04f7be452aa3bb31760bf00055dd0,9010,santo andre,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
bc302730ea8cf49b5c74f579febb5bbf,13015,campinas,SP
e64ddbe1cbcf4f2fc3092b7c481f3f9d,3513,sao paulo,SP
56e361f411e38dcef17cdc2a3d99628b,7113,guarulhos,SP
048c2757535328e0d7dac690ad3c0aae,14406,franca,SP
bdb3edbaee43a761e2d4f258dc08f348,18680,lencois paulista,SP
b127efdabeffb5d559349c7b172eb75d,4308,sao paulo,SP
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
33d677f27a69b84051204ee4ae76eaca,89218,joinville,SC
b88e7c57cb2d8b973b7dd4a2bfa14b36,81350,curitiba,PR
1967a9e2ad6f51802b093147d861df58,1209,sao paulo,SP
9da15f4a4ea758d9eeb49000dbe57e22,6290,osasco,SP
d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP
749e7cdabbaf72f16677859e27874ba5,7122,guarulhos,SP
3d5d0dc7073a299e31fa718ce1bc00b6,22785,rio de janeiro,RJ
688756f717c462a206ad854c5027a64a,7094,guarulhos,SP
56a8b450e802502ba53a9885ee38e29f,9895,sao bernardo do campo,SP
9b00ed88b7fdb95d6ff76e27c1b52d16,8215,sao paulo,SP
4be6b962d83299498bae2190f95d6566,13561,sao carlos,SP
c13fb473e7cb8b83ccd543c094df0608,5319,sao paulo,SP
17998cf586426bf0f2c3726cb0a4b211,30710,belo horizonte,MG
c88f62b4c386a59281014d677864d016,86707,arapongas,PR
c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR
8d899e15a5925f097cca50faa49b15e3,18131,sao roque,SP
79565f7d5603b24ddf07ade262547f2f,14804,araraquara,SP
ba143b05f0110f0dc71ad71b4466ce92,2274,sao paulo,SP
4e0d109ccfba9a1151c103049880c857,25550,sao joao de meriti,RJ
89dda63a3c907c468ec88c310ed91213,9380,maua/sao paulo,SP
c522be04e020c1e7b79f3acff36513d5,6501,santana de parnaiba,SP
5f5b43b2bffa8656e4bc6efeb13cc649,4880,sao paulo,SP
87f3e35268860433e13d577825aada95,12955,bom jesus dos perdoes,SP
c5e60e39c0f42b8e827daa13cff74afa,3449,sao paulo,SP
bca9230d3bbb4efa51872bf605a2f1ad,4296,sao paulo,SP
4bc3d93e4a5f88a598d3d8ce4ae510b3,4564,sao paulo,SP
6e864f5c4669eff3d98140a07cc50202,5639,sao paulo,SP
7bcd7c5f8631701474db233ccf1c094b,2047,sao paulo,SP
8b2d4ab22f42c5cfc338b846decfda60,83820,fazenda rio grande,PR
d9bd94811c3338dceb4181f3dbc0c73e,4186,sao paulo,SP
e70053bf73d1b5863932e53a9fa47496,5059,sao paulo,SP
dbd66278cbfe1aa1000f90a217ca4695,5588,sao paulo,SP
e7d5b006eb624f13074497221eb37807,9291,santo andre,SP
6c9875b2f94ba781186f0c1aed8d1687,17380,brotas,SP
d63f306de130e0391d38a792541723b8,3236,sao paulo,SP
2f74af7a0ee5636f12c2336f9fffed47,2376,sao paulo,SP
c7fdb77fdbff3c41981bc52f787e959e,9111,santo andre,SP
04fdea0c111866e6cf812f1570d6b5bd,8411,sao paulo,SP
63b464dbf392c7b80d12d932fa7cafed,2034,sao paulo,SP
747c1cdcd1737dcfbd1547f6eb6f2cf3,14940,ibitinga,SP
2b402d5dc42554061f8ea98d1916f148,44900,irece,BA
9c068d10aca38e85c50202e17b4a7e88,79400,coxim,MS
7c67e1448b00f6e969d365cea6b010ab,8577,itaquaquecetuba,SP
9ef932e837d8b7f392c0bfee9d359dc2,14940,ibitinga,SP
d8bf0fc082fd4a77fc2e5679b6c00133,3184,sao paulo,SP
66dc1b1632bd6a3e508510c5b3492107,17210,jau,SP
a7ecf689b40a44361e259b28939023e4,29102,vila velha,ES
939e6227d6964a11a70aa91243e418f2,36408,conselheiro lafaiete,MG
db1f0f7c7e5e87f40b62226f020bb297,83322,pinhais,PR
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
edf3fabebcc20f7463cc9c53da932ea8,8320,sao paulo,SP
b335c59ab742f751a85db9c411a86739,38442,araguari,MG
c24173065483e421f9e5e7f599de101d,3548,sao paulo,SP
01fdefa7697d26ad920e9e0346d4bd1b,86050,londrina,PR
d9e8c084b68fe958861d8f2c21202e6b,5528,sao paulo,SP
466222e777149751370e7e98fb623b0c,20931,rio de janeiro,RJ
43f8c9950d11ecd03a0304a49e010da6,6341,carapicuiba,SP
4450bd8327d471c4a11a83d1445b1b62,6714,cotia,SP
257e61d3251fb5efb9daadddbc2cf7ca,86804,apucarana,PR
5d76d80a2f5f39c891b996a1bf4c9853,5727,sao paulo,SP
e5def42655b7490edac5a56fe8e9e603,13900,amparo,SP
091065b789659bc3cd9af9cb3a6253ff,92120,canoas,RS
c74f14c1e26cf1bd5bd34b6a1e274426,89900,sao miguel do oeste,SC
c26a2be5b53b7db6b276280da212a779,28630,nova friburgo,RJ
cfa5ab0e4d3fc212fd0b3410e7081c62,36500,uba,MG
19d62d484cba71963c93f0f00ab42013,89114,gaspar,SC
6750d71153f00fc58829af2a8ef1bcf1,28800,rio bonito,RJ
c60b801f2d52c7f7f91de00870882a75,7174,guarulhos,SP
b57e8460909fa137df7951b4a3b5ea84,90640,porto alegre,RS
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
abe021b01ba992245271b9aa422032df,80420,curitiba,PR
5305693ffae2d3463377b1f6fe67b15a,16300,penapolis,SP
f049a72cf58fd31b11f8919cade515e7,1023,sao paulo,SP
e51f22821f0c12a16ad5c020cdcd55e9,6341,carapicuiba,SP
a2a41aedb70551d4a85aa04dc2fced48,4447,sao paulo,SP
4bf2f4ee540798a61f9636d12cd9cc80,19814,assis,SP
c0e0b73d039eb9a99b6ce4cb7a429cd3,89170,laurentino,SC
19484c79cef6c062cb177aa4ef2fcc3c,13275,valinhos,SP
25e6ffe976bd75618accfe16cefcbd0d,5503,sao paulo,SP
9dda5bbacd45e18d6485fee649205d09,37540,santa rita do sapucai,MG
2528744c5ef5d955adc318720a94d2e7,13202,jundiai,SP
b8d890108a7a80e4f5d59eea9f362438,81110,curitiba,PR
2c9005d8043aff18b8557ffb7b13cda4,29304,cachoeiro de itapemirim,ES
062c325cd6a2b87845fab56b4ec2eeae,8150,sao paulo,SP
1d8dbc4f32378d715c717c1c1fc57bae,86706,arapongas,PR
fc906263ca5083d09dce42fe02247800,31030,belo horizonte,MG
1d2732ef8321502ee8488e8bed1ab8cd,20031,rio de janeiro,RJ
626ab1cd96932367f0eeec2e47046c12,5048,sao paulo,SP
a70e9066dbfd10b6b97a3f54a1356762,86975,mandaguari,PR
ce69a8021d18961dd2a40269b7c2c293,81070,curitiba,PR
9596c870880d900012f2e8e6e30d06d7,37074,varginha,MG
4b98b0428fc1932cc2514ef9ce2505e6,6795,taboao da serra,SP
1da366cade6d8276e7d8beea7af5d4bf,36500,uba,MG
a3082f442524a1be452e3189e003b361,81560,curitiba,SP
a56a8043ebf66e42119618fb8cf232c6,89219,joinville,SC
184725737946a1a938bbbd1a9e978103,9370,maua,SP
3820c6537b3853be1a0687d5a60807ec,6717,cotia,SP
244b04680fdbded0acf5aebd9c92b44a,13211,jundiai,SP
e96498ed8daaa3e9c23f7a62da76591c,5373,sao paulo,SP
5741dc2bf5044c34d0698681c5081bed,12226,sao jose dos campos,SP
ad781527c93d00d89a11eecd9dcad7c1,15015,sao jose do rio preto,SP
b5e3e38609125694d2ea2417522a60b7,88020,florianopolis,SC
bacb1f0ed56ad24198f5810d2b3fe9a5,12328,jacarei,SP
980640c45d7a4635885491d077167e4d,13501,rio claro,SP
ae45ad30c2d2e5913094769690a239d2,14405,franca,SP
2cb98e27ce1c18abdb42209b34c382a7,14085,ribeirao preto,SP
2156f2671501a81034d7d07f217609d0,4776,sp,SP
de0c78824586e9a5f5f04fd84e25df39,6730,vargem grande paulista,SP
128639473a139ac0f3e5f5ade55873a5,87050,maringa,PR
0791d9fc1e30678ecf03d3e55fa108d3,30775,belo horizonte,MG
7a241947449cc45dbfda4f9d0798d9d0,37590,jacutinga,MG
cfd7ddab722b902f7ac5b5f3ba6d723d,32372,contagem,MG
0e72c1a751b496722a6cb1f10653b62a,6280,sao paulo,SP
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
376a891762bbdecbc02b4b6adec3fdda,74323,goiania,GO
90b36c5aeb728d5504a39f435bef0c5f,13835,conchal,SP
e76ecc7e9a1a1e3c6df9d2a8261c423d,30140,belo horizonte,MG
1dfe5347016252a7884b694d4f10f5c4,14940,ibitinga,SP
528bcf6680c36dddf07620bd35b33a6f,3178,sao paulo,SP
f114dca2828bf718548db175ebe2cfcd,86192,cambe,PR
33dd941c27854f7625b968cc6195a552,29107,vila velha,ES
579891617139df7d8671d373f0669622,20061,rio de janeiro,RJ
48985c61529077fa4f1e38bcff0f2ed3,90020,porto alegre,RS
25c5c91f63607446a97b143d2d535d31,35680,itauna,MG
f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS
d2374cbcbb3ca4ab1086534108cc3ab7,14940,ibitinga,SP
ef728fa1f17436c91ed1ccd03dcf9631,17201,jau,SP
1eade46fba20122dc4aefb379f8c636b,2066,sao paulo,SP
b9de031b671cd48b28fae9d828cbf2b4,4283,sao paulo,SP
6f835fd4be26989b1b064399da346143,81280,curitiba,PR
c9a06ece156bb057372c68718ec8909b,73020,brasilia,DF
6b2612338467c08c9b25f0cc55b1578d,86990,marialva,PR
40d54b51e962dbe09cabbcfd33298dee,9230,santo andre,SP
70c27847eca8195c983ed7e798c56743,20930,rio de janeiro,RJ
b98b715fe9e276204e2a3464f48cd796,3827,sao paulo,SP
0b1ca3ef18a63d7eb0c8897fa0849c08,18131,sao roque,SP
37ceb404da208418c9032f0674e57804,4615,sao paulo,SP
05d2173d43ea568aa0540eba70d2ca76,37135,alfenas,MG
661ad5fcc28cdfb8bcadb12bb2272475,88330,balneario camboriu,SC
999f6d9a1c7c81f43be44c6b7d076210,5269,sao paulo,SP
101a3a003516bc11253298b2fad3cb65,13503,rio claro,SP
b839e41795b7f3ad94cc2014a52f6796,9541,sao caetano do sul,SP
a20d8058c866dbaeca014d2cd20ac62e,12209,sao jose dos campos,SP
6824a69c9ea0313eba299dd4a2dba09a,35570,formiga,MG
058cb5aeb36d7c0fcae20fc85d5e0a59,21635,rio de janeiro,RJ
48efc9d94a9834137efd9ea76b065a38,81130,curitiba,PR
218f991754f360af9c2daa5e0b8e990c,1123,sao paulo,SP
5dc4bdaf869e8c77c648078cbe8d59c2,88035,florianopolis,SC
9261d76c62caaf0b24677c2ceb7f8f20,88138,palhoca,SC
a3b0df0065e264a91b7bbf5f844af5cd,9721,sao bernardo do capo,SP
37dd29b36c458d82f74a953c40c43645,13480,limeira,SP
077c5fae4bea9500e3737b16f71b9d3a,18052,sorocaba,SP
0dd184061fb0eaa7ca37932c68ab91c5,7031,guarulhos,SP
5b35136197710e16ac5e7b7c2bd4ea85,22640,rio de janeiro,RJ
60562ab00b8054280520d390c8c0045c,4809,sao paulo,SP
1d29dfba02015238dfbe2449a5eaa361,36576,vicosa,MG
ad273c9eb54ecb4532de4bf75bae9e4e,80420,curitiba,PR
7813ea3ebd9411dc600b4dd01f7a97b9,6018,osasco,SP
559d56f3b8f0bc2e5a9a62fe2ce2a39f,89220,joinville,SC
57df9869a600bd6b7c405f2a862eccfb,37540,santa rita do sapucai,MG
777a0c55737f34ffeb78010f7542ab41,1541,sao paulo,SP
2aa3443d7bf9d9bb11133f420d75e083,22713,rio de janeiro,RJ
c3867b4666c7d76867627c2f7fb22e21,14580,guara,SP
0bae85eb84b9fb3bd773911e89288d54,88301,itajai,SP
35fb511489d9ee3ee27a76debce9df06,86061,londrina,PR
df91910b6a03bb2e3358fa6a35e32f6f,9560,sao paulo,SP
7e3dde9ffba72d5340f9aaf09b4424be,86185,cambe,PR
dbdd0ec73a4817971d962698f2fea022,60710,fortaleza,CE
8ff38bc3969e67c36c48343a07090f66,8260,sao paulo,SP
6e1862e15f33d9994bc25922a85e1efc,13505,rio claro,SP
058fd0aa2bfdb2274e05e1ae971dabb6,9020,santo andre,SP
f615fe7efbef0f4f08fd3086bc7a3e60,12940,atibaia,SP
aa1eb17b9fdf6dfd546e25c45c7b9235,4794,sao paulo,SP
07bf9669d84d1f11be443a9dd938f698,4761,sao paulo,SP
08633c14ef2db992c11f840f04fad4cd,9416,ribeirao pires,SP
b0398568231ba5e6734af1881671a317,29704,colatina,ES
f419677537694f0462a91990df6ca44f,9750,sao bernardo do campo,SP
e88c9b79e592e370d6bd852eeefbf057,85501,pato branco,PR
70bf57d811208f8923b41bbd499a67a4,7866,franco da rocha,SP
8c0de775f52fe41590b376a3b7c50f68,13178,sumare,SP
7a91bf945c6fae0779f1c61ce97fe45c,26562,mesquita,RJ
6dc9bec584588412a6a338830946a3e4,3270,sao paulo,SP
b19c48688808720822399ffa9f2dbe2f,4801,sao paulo,SP
5b8154610ebb21fb90eb587365e673df,12246,sao jose dos campos,SP
bb2afe2061d53c6968aa0cffa233a8ec,4307,sao paulo,SP
1cbdc7cf130a41fd13a3c2a7d2fcfda7,37480,lambari,MG
fb89df7f89fd1b8f03fa2acca1ba7364,85853,foz do iguacu,PR
b18871c324516afa228a13e8f1ef0ae9,4186,sao paulo,SP
17ca9b9e9b9ef8fdb529001b49ebb50f,32677,betim,MG
3f0e48d209018b466fcd3bb4ccfeb520,80215,curitiba,PR
9add47bf45ce8e8c7db6b9cf670b1e09,83830,fazenda rio grande,PR
acce39e832338debb07b02385cde5967,32110,contagem,MG
397c4d0c005b6f41f90098ac724e28cb,9182,santo andre,SP
b2c97074649f92197d9387d9033dda5f,18604,botucatu,SP
f262cbc1c910c83959f849465454ddd3,3564,sao paulo,SP
c113b8df1fc375bc3d73d29c1b1144d1,8021,sao paulo,SP
bd65d163ded559eb90a10cd09fec178f,3526,sao paulo,SP
720e6cf846ea7572cbb66b743fb91e6c,8717,mogi das cruzes / sp,SP
8f580d36c1e9d6fbce95283403c7d447,14090,ribeirao preto,SP
be7a093e5b4d147b36b72bb1f9e415e5,85900,toledo,PR
cb4a705d00e100b9732d0ca34817d441,88032,florianopolis,SC
f266295f49a28eee21f413e0cbb0521d,84020,ponta grossa,PR
31eec405c9bb71dec8e2629a92e764fa,29300,cachoeiro de itapemirim,ES
6235903333ba7de1928c869e268e5964,89650,treze tilias,SC
c360e4787614ed31ac7a2f95d3b22dc6,18681,lencois paulista,SP
1e47d8b6546eb3a77b1acddcc9406242,13015,campinas,SP
cf1313c6e2c01c2f4b014f97db4bcd2b,22050,rio de janeiro \rio de janeiro,RJ
14ee35374a7876217954b5fa08e50463,15015,sao jose do rio preto,SP
8fe8786ee000001ab51d030dfd4a7bf1,88490,paulo lopes,SC
e72b4feb7abe210c52aa667abc25a3a2,3122,sao paulo,SP
373ee4a3a775a733770ca3f790b8b9ac,22793,rio de janeiro,RJ
432c37c9dfba871172ec162e20118b8c,70235,brasilia,DF
daf565f087a52def0fd5c5825b3661bc,88350,brusque,SC
ea3ebea5317b0efbc663ecc8ce5e9bc2,88036,florianopolis,SC
1fe61aa5494bd3ae92a2c13e067c810f,89540,santa cecilia,SC
e9511df20ccd82658a30c37b7fb343af,17026,bauru,SP
4c8545742faaf58fafd5fd14d25d75cf,15603,fernandopolis,SP
27a56ff04b34c2ba34ce6ba4d3b9d616,13033,campinas,SP
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC
0aa2205ca24f113f4658a5c536667426,4281,sao paulo,SP
432c67955c0acd1fd6b0b5d678766a71,5571,sao paulo,SP
d8c7ba53e7e38711eaef8c2849d6d2e1,87120,floresta,PR
8a43128d7f9a3db592b866e6861a6cce,8080,sao paulo,SP
7cb946b1ad19faebe28c3e86c2794ec3,35701,sete lagoas,MG
6338ea67c41078a46ad99cc009654956,95170,farroupilha,RS
6c12e40690c335dbc2f68a4134d30dc1,84178,castro,PR
65febd49fd28ec955651299159b1f527,3275,sao paulo,SP
9a84ba99f5367fdbd4598363496f1ea2,72801,luziania,GO
954e95f20808d7e5d11f0de292d078e0,35930,joao monlevade,MG
fb503a924a0b9db19d83dd0ac6dbef8c,96020,pelotas,RS
4ba52dfeba874da5b9ee7b17c7494f04,8790,mogi das cruzes,SP
5b581417df4480f632484ba681e53944,88050,florianopolis,SC
d0d70d21e2234dd7cd3cf63fe414148a,58865,sao bento,PB
c7c7b2682c648339a0e9846bb1023a39,12916,braganca paulista,SP
06e5eefc71ec47ae763c5c6f8db7064f,91350,porto alegre,RS
28ea411b354f14b1a494be4e79f0ce02,5685,sao paulo,SP
2a6fbeaa7ab9e5d59a35841a8da71ce4,89259,jaragua do sul,SC
77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ
3fadb4cba4c35bce6a7eaf9872d5623a,95013,caxias do sul,RS
1987cd4be10fe09ee50454f9c354d1c6,37570,ouro fino,MG
aae5e7b457a3c72ee230a47d98fceda5,83040,sao jose dos pinhas,PR
2d22fc3089eb907b29ebff50581fb472,27972,macae,RJ
ff1fb4c404b2efe68b03350a8dc24122,8710,mogi das cruzes,SP
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP
2b5ed0c9139dae8883a200dfcb272ece,4087,sao paulo,SP
86bf77bdb52e615674772d5817c6212f,94410,viamao,RS
9b1585752613ec342d03bbab9997ec48,22745,rio de janeiro,RJ
9b00cad94ef3078faf6fba2e792c158f,39442,janauba,MG
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP
903037660cf848a717166eb7a06d616e,5734,sao paulo,SP
f08c008c8a8d31417763738a1788a2a8,85875,santa terezinha de itaipu,PR
bf3c6d2a28b2b5501e6c15448982dcc9,4180,sao paulo,SP
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG
49cdc90518a4f82676b38b3c1aa43ff6,3031,sao paulo,SP
066a6914e1ebf3ea95a216c73a986b91,85863,foz do iguacu,PR
3cfa1358a6caa965278721344c8d76f2,9831,sao bernardo do campo,SP
6d66611d7c44cc30ce351abc49a68421,4378,sao paulo,SP
e48cc16ab70bfa09e1401740dce0b3d7,16022,aracatuba,SP
da20530872245d6cd9d2f5725613c430,95650,igrejinha,RS
3d8fa2f5b647373c8620330c4e077a9f,3031,sao paulo,SP
57d2ba47f7a3209aa347532ae75c1165,89287,sao bento do sul,SC
76d5af76d0271110f9af36c92573f765,3194,sao paulo,SP
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
9e9b539eb2806acee3f5c28085c1db9f,32315,contagem,MG
fa18c782a4866d313cadab567097f8f1,31535,belo horizonte,MG
b77a27b1864483e721dc831d5ba4afa0,25251,duque de caxias,RJ
41c9d3997dd3c072c31139dc5bb5761f,38182,araxa,MG
