758eb93d6519618b22b2721413074847,casa_conforto,40,1555,5,1650,30,18,50
6bb18295cc019bf3b6dc7c773411d530,artes_e_artesanato,47,1002,3,1900,19,16,16
3f879754671b3c5cc288f787246b10a1,fashion_bolsas_e_acessorios,55,951,2,100,16,6,13
22633013199a5fbb2c0094a6e2802386,brinquedos,53,31,1,600,25,30,20
3c025396e63ff6925a3b68781e8b3456,instrumentos_musicais,50,364,3,100,16,9,11
a7216be504e1ff211b67479ab193a552,utilidades_domesticas,42,886,3,5200,50,23,27
3631b85819ccd66432f8e4b5fb568cf2,utilidades_domesticas,33,311,3,150,16,9,11
c43b672f48eaccbecc94cdf6b4f53485,beleza_saude,32,386,1,150,20,10,15
c224f464aeeb2c6af33f0682a181efa7,utilidades_domesticas,60,1809,1,12600,16,2,11
f2d362fbb792bbe0233ab254111eca4e,beleza_saude,42,811,2,800,34,15,38
731509faf04a1b5119c24cc34f0d790e,perfumaria,51,1003,1,550,16,16,22
45d632f44d8cf0d14da29f0bb204524c,moveis_decoracao,22,1730,2,1000,16,31,16
cd9e2444207cd970011fe53c19d72caa,moveis_decoracao,56,196,7,550,29,16,14
5f315c482ee138f3766f5a9169f16ba6,relogios_presentes,51,499,1,250,16,11,11
71e2b3f30ba90c0eeaf3d43ec349ca8c,beleza_saude,57,416,3,500,16,2,11
a142a106133a43bc55573a6a77be9d57,climatizacao,55,1081,1,300,20,5,16
0df08d9f73f6c9aece41672e5f3c9cda,fashion_bolsas_e_acessorios,34,272,2,200,19,3,17
75a320dd19d196149ee1514926d97bff,instrumentos_musicais,33,394,4,400,16,8,12
7b1f8f93b6f8c691bb739451774f07b0,automotivo,52,1009,1,600,20,20,20
867860cb9f8724722b424497dfe1d491,cama_mesa_banho,48,805,1,1100,20,16,20
f2b264b1a4602b87d64eebefc899c1d0,ferramentas_jardim,42,790,2,1000,30,15,30
9cfca0dc6dd43d12b7de84a5e1e0a429,cama_mesa_banho,33,237,1,750,39,3,27
c925e3dea45558e88442e52f0cf3d7e9,automotivo,56,919,5,200,23,3,16
24d746a5965b583493871d11f75b1068,instrumentos_musicais,30,435,1,1000,40,40,30
b891c682fc2f37ea421cd3bf2f4fcd00,utilidades_domesticas,36,166,4,450,16,25,11
755073cc68bc18919f48e8544dcd73d7,sinalizacao_e_seguranca,45,614,1,1250,17,32,29
29d405763934f77ce87d3cdad21b7805,beleza_saude,58,2110,1,2000,33,25,33
e2f714fbe2ae1f8ef2d9827295ddc972,cama_mesa_banho,56,609,1,550,16,10,16
947c79ffdc05997e940df6e00bc8a82e,beleza_saude,20,79,1,204,18,18,18
9c4a4597e2a9508d9e9f329fb27650b8,relogios_presentes,54,1916,1,600,18,9,15
862112f0c6327bdb9d1c52176ce1d482,consoles_games,51,600,1,200,19,4,11
51d6e4daf9bf0f6a2920a4bd23be3960,telefonia_fixa,44,649,1,804,17,13,14
78e780df15a8af21016b07b8f03b8904,beleza_saude,45,337,2,500,16,18,11
cf9acdb2a4cecac3bd28a9a3e7bbe615,automotivo,35,923,3,15850,56,15,15
0645b477d9a79945e55ec6be1605b5a0,brinquedos,13,452,2,1200,40,28,28
b5fd066805e6dbd581736d37d6313bb3,moveis_decoracao,56,2043,5,3000,69,11,11
d23f2f3a0d52d3cb9effc0e11bae4bff,moveis_sala,57,469,4,18700,50,65,50
4b5e26931a0b0d3a690a3f520329a975,esporte_lazer,57,1161,10,9450,85,10,33
e93a471ae7f8acd97e41203e59a434e6,moveis_decoracao,40,418,3,1525,39,15,15
8dfb62dd226c4b734e5a51fc114de949,moveis_decoracao,54,1120,8,2000,40,40,11
0f370babdc8148e1dd9d4bfc3235982a,relogios_presentes,57,312,4,200,16,2,11
4deb009c36a910076a023947a7929201,consoles_games,51,936,2,157,17,8,13
99261353f5a1325e45c9f6e6c81ca0f3,eletronicos,57,150,1,100,17,8,12
528f7f36cb42efa01708315b00ced778,moveis_decoracao,54,1959,2,3000,69,11,11
582c166bb305eb330d28695a084720c1,moveis_decoracao,51,520,6,11750,53,42,38
4105d1e0439f5f75b5da2a645905d747,brinquedos,37,1192,2,900,20,20,22
300a260403e9dddec957d7f272faf20e,cama_mesa_banho,55,597,1,815,16,50,40
e3f7b3cbb0ccf1f1e361e6974b22e346,cama_mesa_banho,56,608,1,650,16,10,16
e952feb7c657aae141c56f208088d511,,,,,600,16,30,11
98f129cbe241892b96fca3363f2caed4,construcao_ferramentas_seguranca,59,2112,5,300,17,7,17
210927ec4e766c525d07a1c17d4bb578,papelaria,49,414,1,150,20,20,20
3c949f7dabf571691248f935a0063fbd,beleza_saude,49,787,2,150,20,10,20
918f54d64e36db4f2560c49199e64e12,informatica_acessorios,60,335,1,150,16,8,11
2d1a8b45479472a709ff5e6be0f1341f,moveis_sala,55,1569,3,29600,50,60,65
7aafb113cc4cdd6f842135ceb2ba4b50,esporte_lazer,53,806,3,1950,25,45,25
8019fbe8d40bc84f08ced347ed6908d4,moveis_decoracao,63,186,2,13700,100,7,90
8b100f92b312e18e03f0ee8f0c0011bd,fashion_roupa_feminina,36,886,2,200,16,2,20
089245791e0895da94a8791bd68a2085,automotivo,57,176,4,150,20,20,20
1b930f20f389f3e3d057b9e3e85ca83d,,,,,600,38,5,27
994e65eb77f3501f497e7fd860b0ea9e,ferramentas_jardim,53,1725,2,1000,33,14,14
9bfc55df037ce3ac01bfd84781adf7e5,audio,45,1654,3,530,19,14,15
70358ca9f95694a2b9e41eed6edbd7b3,informatica_acessorios,22,716,2,150,36,2,28
cb1b037c120d9dad45d63a2723e46f18,malas_acessorios,46,1134,2,7700,18,64,40
5317ab3252cac4ab9097bcf38a826663,informatica_acessorios,60,1121,2,5400,44,44,24
465b705779143ae0e43048b1a25007a1,informatica_acessorios,19,189,1,300,23,5,15
0e7467f597732a74c1f98f7703117626,beleza_saude,49,787,1,50,16,11,16
9c5cec867c62c0ec4674b002eb1c3e0c,eletrodomesticos,33,94,1,15875,54,46,32
8814548104f71bb92ca911ffbe3fcfca,instrumentos_musicais,50,673,1,1850,25,10,30
711032db75fae9c76c17020aa359a99d,telefonia,34,875,2,296,16,9,22
82c3ea364e5480f335f6743ee725a921,informatica_acessorios,58,419,2,275,16,5,20
cd6141650f23cd9f6bd573a52d7af39a,moveis_decoracao,52,540,4,1100,30,20,30
63888810573fd78e60644cdf803cd2fa,esporte_lazer,59,320,2,100,16,16,11
5ccdfc35d9cff8db4fa46b83d5712899,pet_shop,30,764,1,15700,81,19,60
6ac3978babf6ca76087369391bb6ce5a,utilidades_domesticas,22,930,2,1683,25,22,22
8528c3cdea861b628e7628da757ba5a7,automotivo,52,148,1,300,16,5,11
6deaf130a6ca84c4f96de7804880660b,consoles_games,53,509,2,1000,20,30,20
69ae89e3948c9332822d27357a23b014,fashion_bolsas_e_acessorios,44,466,15,800,20,10,20
3c839ed874f2e0444a38bfc8daf5ad5e,utilidades_domesticas,57,1379,4,9550,29,66,29
9fd8c99aa3c0ce6aa140bc8cce4ce462,utilidades_domesticas,53,439,1,1250,23,26,20
0ecad0adea69d2b6331c84db4876d15f,informatica_acessorios,63,423,2,250,25,5,19
403f76f6cb6bac59fe7dcb462ec42ac3,moveis_decoracao,48,184,2,1100,27,18,27
6e7068f054aef49b1900247c5c1b752b,automotivo,57,1087,1,100,20,10,20
5eae236b07a8c5db6299c7f9c3ba2e6e,alimentos_bebidas,60,567,1,200,33,21,27
74706845a60b5ad457b7fa501aca8b93,cool_stuff,59,1309,6,11000,40,40,40
e919bdbe0314f5cef7d86707f9d89c1e,utilidades_domesticas,39,412,1,675,18,21,16
110adb18eeba9a0984478ee3c9302e16,automotivo,60,1659,3,550,16,21,18
837f3d09b625825bd84bfccb1f51d8be,,,,,300,20,6,26
7abbaef823e4f46c3658df45933a06ae,utilidades_domesticas,55,591,2,1600,30,30,30
54a0f3e8ca45ad0d439759eda20c864d,telefonia,59,2989,6,250,16,16,16
374ec50a47f4522268202535a9b0e821,telefonia,55,463,2,200,19,4,20
c697e67e0129d1836951f781a913cb4a,cama_mesa_banho,57,557,1,650,16,10,16
f79e80cef766188c58d8231218a2ae3d,moveis_decoracao,56,1497,3,1550,105,3,70
c0747e098550ba48a597e31baf37f519,pet_shop,48,1533,1,500,16,5,11
e9beecfff0ff694e24d6e8d18c855fbd,brinquedos,60,510,1,275,20,7,13
58f1f70c378b16f78eff44c7104aa772,esporte_lazer,53,985,3,1400,34,16,23
550879cea3c81b3cf707362060e4fa0d,beleza_saude,45,797,1,300,18,18,18
140864d89d0171d33aa847a99fbb1787,utilidades_domesticas,55,943,1,1205,31,15,23
fe2f068d3b10f48ac104cd8c8dbcdfe8,esporte_lazer,44,317,1,450,25,25,25
e47b2f2b628e82c961a82a68a4400339,portateis_casa_forno_e_cafe,59,3725,1,400,20,11,11
cf4f52b8f3c906f11d98e8866614f140,agro_industria_e_comercio,54,365,2,600,30,15,15
8f5cd67d0e2be158ff1e6c0b841686a4,telefonia,60,818,6,350,17,4,12
95dacbf52db1d378303344b43f821cb6,moveis_decoracao,54,586,1,1700,33,8,23
7f04dc0b85182744b422109acd2d40f5,moveis_escritorio,31,1209,1,9225,53,53,18
b31c4e55a23622a7ed5c0a2db4e43f1b,esporte_lazer,31,213,1,1000,51,16,11
c7bcab3a7039340cf46705f43bab3ee2,cama_mesa_banho,60,341,1,1200,40,7,34
205448428c05215b1d0bd5c9d2a1ee3c,cama_mesa_banho,60,766,1,733,28,2,23
cb07b3df7c64648bbeceb85cacd464c9,ferramentas_jardim,63,955,1,1900,20,20,20
9a98180ffbd0765e89f11cc8dd2385f4,moveis_decoracao,63,639,2,1500,38,7,28
3cb39171fd36c50097f2dedbbe0dfe6e,automotivo,60,3136,4,100,17,10,15
060c584206d08377a1408fd7afc08b0f,esporte_lazer,43,536,4,14000,105,18,18
2794308672e65bc5a970a627ddb9b0f1,utilidades_domesticas,39,116,1,500,105,19,13
db12ac2c4b6f38f091e197cece7d4a3e,moveis_decoracao,60,718,1,900,16,16,16
753531d6b13f62a1aae9baefa606a470,beleza_saude,53,1227,2,500,18,16,14
5e72175cdfc45b8211c357f26d5c3b01,cama_mesa_banho,53,555,2,533,54,6,37
52fa1c39166d4ec1aaeb465c2e4ed999,papelaria,43,365,1,150,16,10,15
53d090c54ee11e8f6ea8cedfcce57519,moveis_decoracao,50,844,3,900,86,4,11
c6cd44f8f6b12ff7a20d0b51ff3bfc82,brinquedos,53,1202,2,800,16,30,16
0829c25b4a3efca7651f07cd4b8e05bc,informatica_acessorios,52,983,5,100,16,4,14
6252b27a90918a7503170102a8b630a9,eletronicos,55,414,3,300,19,6,13
65e3848513c9ab70bf542e5d694cf072,beleza_saude,46,1001,1,575,25,13,14
78fad3f4efdb56669eb01fbabfe93b44,relogios_presentes,48,252,1,850,18,12,15
7970fc94b50ea49cd73d4f2910f2f5c7,moveis_decoracao,63,455,6,7950,65,7,65
efa00ca4229c1a9fa813fd0a872cbb1e,perfumaria,53,342,1,550,24,8,15
5ff4076c0f01eeba4f728c9e3fa2653c,bebidas,28,242,1,2000,19,38,19
a4c2f0735962e3bcce149351d387ffd9,esporte_lazer,55,680,1,1000,23,21,21
db6065d633b0e40022ef1de6181bd1dc,brinquedos,55,1223,1,450,18,12,12
eee06252189d5bb575a31c9672cd67ed,automotivo,59,380,2,1900,48,10,40
25c609f360a2c4de3b112e3fd9a16a24,automotivo,42,1660,3,3225,39,14,26
797db4aaf1d7db19f13d21423f07b8e1,automotivo,60,1465,10,22900,87,40,30
6a869de4b940e2bb63a0f869754a9c34,automotivo,50,1168,2,723,23,15,15
55403fdc84a027ae6565b360af50e1ee,perfumaria,59,1128,2,5446,21,14,18
067f55bc1dd1107c9be607b643d433b3,automotivo,27,490,1,550,20,10,15
638a9114d65182d28b1cf8a99e72d90e,construcao_ferramentas_construcao,54,297,1,2450,35,27,29
2835bf7dc6f51f7dcd51d2ca3ab60ce9,moveis_decoracao,50,750,1,1600,32,12,30
aa29e7cef9f6eac9436c8e91ad9d8190,informatica_acessorios,44,258,1,600,18,9,16
061b1614b0e2a54bb06f23af8308b55d,telefonia,60,625,3,350,17,4,12
4107643eab592b95cf9d0e376d522aeb,cama_mesa_banho,60,597,1,6450,30,30,30
c3f0567155098730c30259bf19b54fdc,bebes,57,345,2,200,20,10,20
00c1e6d55fe174bfbb179257255e49bb,cool_stuff,56,1027,1,187,17,13,14
b80bd0ecf8c5136d199aa50b63dbaf6c,moveis_quarto,41,538,1,9000,59,9,37
40b6762970c412b5b5392cd0d4c006b1,moveis_decoracao,54,694,1,1200,34,8,22
8ec34ae48c0cc0ed37d37f31aad47c99,automotivo,56,368,5,700,80,4,11
01af6a4592d74b6d41ceeede0bd8b417,esporte_lazer,51,1132,8,6600,105,15,25
8ba1c0c3f71e72e2a934dbbb99314d71,beleza_saude,44,717,1,450,16,2,11
159afb2051a2a69bcd9a594ce5ed6452,malas_acessorios,37,358,1,950,12,32,46
4f017feb2973d563da787c6ac3073b44,esporte_lazer,57,1351,4,2600,16,50,16
3f865b4848677595ed67740b3330d99e,informatica_acessorios,57,509,1,375,20,10,16
33a8f9ff2a9a41c0c49a24d12e106151,utilidades_domesticas,56,493,4,350,20,8,13
c98141af5de0ad24a74753a12a9eb40b,relogios_presentes,56,539,1,350,18,12,16
16765bcb7b5644f6fd28a40c0cfa2a97,beleza_saude,39,1220,1,2550,16,14,15
bef21943bc2335188429e1638ef99b81,telefonia,24,222,2,200,16,2,12
de2505e32f3a22f6b80bb58d798c4ccf,papelaria,27,243,3,850,16,4,11
1361837a82c3ee5591e56958e3d89bce,casa_construcao,60,677,1,9500,30,35,30
4338d9da0d2fabd85d1f0adb30b2789d,utilidades_domesticas,50,2746,1,250,20,13,16
2fa0dd76935b81bb4fe9cc959138758d,utilidades_domesticas,55,438,5,200,30,10,20
13a3c6eda5d4bac4227c158ff70f0a8e,fashion_underwear_e_moda_praia,55,487,3,400,17,9,27
c8d90cfcce13c0471dc483876a080e87,telefonia,50,599,1,275,18,4,12
a35908642db2ef18437c352a421035ef,ferramentas_jardim,58,2130,4,13300,46,40,46
a7206a94bef040212c063390c1f2e4e0,beleza_saude,42,327,1,1750,23,23,23
957f6d6b55b78746f89e976cba785440,moveis_decoracao,64,1115,3,1450,25,20,20
315affd5901833621c947264eb9f2588,relogios_presentes,56,741,2,300,16,11,11
c2613aec0520c43e665ff0d037adbfa7,telefonia,37,416,3,100,19,3,11
f05901e010ebaa3924276751a35e6004,moveis_decoracao,63,686,1,500,45,15,35
5d43da09d9bdd70109b2cccd41632a06,malas_acessorios,58,680,4,1500,41,15,29
862f17dc2045dfd49116593f512037e0,fashion_bolsas_e_acessorios,46,731,1,200,16,2,11
25e8c983d94d410066929065c0d9cf53,cama_mesa_banho,59,418,1,1650,40,6,30
775596b5ab8f1cb5890c7263c1c92bc4,la_cuisine,59,731,1,2200,84,12,15
1dddcf66e6d46f1b94005221d92c6eca,utilidades_domesticas,28,227,1,5550,38,14,14
84ec53de4608c94e064a22e2840807d2,utilidades_domesticas,59,413,1,1400,30,30,30
2f07e976774b91520e17dd3b2dba73c3,climatizacao,60,1428,2,6750,59,17,37
691e72a37278e33ac031c3976358446b,brinquedos,53,433,1,900,40,12,30
daa5000b84b8bd4a9e8e622f154ac0c5,beleza_saude,48,583,1,150,16,7,15
76d1a1a9d21ab677a61c3ae34b1b352f,,,,,550,16,7,11
b4763c2caeeac2424b64aa199789b81b,informatica_acessorios,51,812,1,1100,31,12,11
64ab807f335fbe6aed126b2b5a094538,moveis_decoracao,63,209,10,1250,28,9,21
2c01eb4d04c415d2ddef3a769b61a426,papelaria,60,814,1,400,40,20,20
be93f4f9930c70a83456e2c9cb408a85,consoles_games,50,300,2,200,17,2,12
28ac6d1bba15836f62a2a4a561aa89fb,utilidades_domesticas,32,622,2,900,45,10,38
1e2d91422457309faff377cfb67db149,utilidades_domesticas,49,2812,2,6250,48,30,32
b121f98815a33782f552005a2f39c6a1,fashion_bolsas_e_acessorios,42,114,1,300,16,16,11
6802aa790a9a2217f0019b44973c8268,esporte_lazer,31,248,2,850,60,15,15
3d77287739b6bf1ac163ce2d77570ada,moveis_decoracao,29,233,2,30000,60,70,60
2a303002260ff8749ef2a438413895bf,beleza_saude,56,897,1,100,19,7,12
fcf4c9a897ae906e5a467ebf4589dffd,bebes,60,262,1,987,25,25,25
c571ff0670b81b663ed2dd31338c5ad5,utilidades_domesticas,36,282,1,500,16,18,17
69594b9c8acebfbd1bbc19f782680d4c,consoles_games,59,1533,4,600,30,20,30
837b5c6df9ceb8a9c604e78fde0e60a2,informatica_acessorios,32,1074,2,250,39,2,30
0d94e21c8156ffa3dcb77cb1d456ef80,cool_stuff,50,323,2,50,61,61,61
2fab6789523833dd6179314d5c7da56f,moveis_decoracao,41,227,2,300,16,26,20
68e6e8fd8c5f5b252b105d00daa9b57b,moveis_escritorio,51,758,1,13800,39,13,102
6a56304794f91b7996022b7ce5337371,papelaria,42,157,1,3499,29,37,30
331e79a28ee5afbb321a3146653085f2,moveis_escritorio,55,1286,1,10725,57,55,22
7d08c685504c66533015d5366856da12,brinquedos,53,346,1,400,25,15,30
ab6edd00a29d1e29948284a492497854,eletrodomesticos,56,164,1,300,20,13,12
381402fe1e8aa91c45f813615ab5a596,relogios_presentes,60,546,1,400,16,11,20
67cf741b2e7fa5801046eeb8b95b8aa8,telefonia,59,734,4,250,17,4,12
3ae687254f61c1ee2d53a48299fc2cc7,automotivo,59,1106,3,600,60,8,40
cfc37213adcf7bc0a35084f70a312b13,instrumentos_musicais,56,976,2,990,30,9,13
c5b6cb0ce3279d64025831b972bf5dee,papelaria,59,354,3,6050,38,30,28
00a0db09dc7c94d512ec51900141ed69,informatica_acessorios,57,338,3,400,23,7,15
46fce52cef5caa7cc225a5531c946c8b,beleza_saude,48,398,2,54,22,2,15
a8aae2d57f0b7d4b495da36a2ea21385,construcao_ferramentas_jardim,58,373,1,3300,28,28,23
dd995c28b8042ed14cdc71daf16dc2cf,utilidades_domesticas,47,772,3,950,27,14,18
f98669b114883609dce5f0ded424d81b,automotivo,57,651,5,5850,78,4,47
1e303cde4e3a92980a46ccb221a22e11,utilidades_domesticas,38,191,1,2700,42,14,12
4bc694564c0e9e411942047bec1c0515,ferramentas_jardim,50,205,1,350,25,5,16
21d7610668a41f5ef8f24bfa0e13b315,eletronicos,31,1587,1,7738,58,28,40
069b1293b22c9d000af947225ce14791,malas_acessorios,59,271,3,20500,60,40,40
f2577870331ed710015cbfb36ce2e027,bebes,52,224,2,6200,75,15,50
bcc8dd5518ca336cfcdbb681592df5e3,brinquedos,52,700,1,7400,60,18,40
368ba390a67a37fa114450dc1f19e047,fashion_bolsas_e_acessorios,46,815,1,100,16,5,16
bf730d49d016a80c9c66b4c1768a7933,pet_shop,54,1012,3,4300,53,20,33
4428c8810d85a949afe441cc0d33f756,moveis_decoracao,60,2059,3,2600,69,11,11
cac2a35a7d2ff513045a3114a29b4398,informatica_acessorios,52,414,4,225,16,19,20
7ccf77a35a771800776f1cdcb41b6f97,relogios_presentes,36,558,1,383,19,12,15
f79b6b10ce5885fa36adf4f013681939,fashion_bolsas_e_acessorios,44,566,1,100,22,2,19
c7dd52c6177b277973286c741e7894cb,brinquedos,37,1156,1,600,17,10,12
b41170a9996e74afc789cb4e75ad205a,construcao_ferramentas_construcao,58,559,3,800,25,16,16
7f253218cda162fcc215fd4e0768b00c,cool_stuff,56,1826,1,2000,28,19,21
013ee64977aaa6b2b25475095162e0e9,cama_mesa_banho,40,519,2,1350,45,10,55
dd2f30521d540d49a7f2b94cbc99a4d1,utilidades_domesticas,46,203,1,1150,19,22,19
acfb0b4f47e06f58c0c87f9012418921,esporte_lazer,35,924,4,400,17,6,11
d00f6c52d2730de05fb409f09ab6e732,utilidades_domesticas,53,167,1,2150,30,19,25
63f9b908e4626ece2e47cec24ff8dd9c,beleza_saude,53,829,2,367,16,14,13
5cbd94dfca12072c25768e0885740408,consoles_games,58,688,1,225,16,6,11
189e7a415a45b6367968db09150ca2e5,automotivo,60,891,5,950,32,6,29
624dfd4e171c102a6b6f50a83e522019,construcao_ferramentas_construcao,57,388,1,1050,35,30,21
3b53b6b3ce85cb52f521117e354480db,relogios_presentes,42,712,1,350,16,12,11
1ec597ef2aaee9e73f32a970247f3192,beleza_saude,60,2910,5,300,26,26,11
073ec95c6cd3b2db5d9dc430dcb524a6,informatica_acessorios,57,149,3,400,16,8,11
72dd2e7b7e10b8a4083e53c7867c1564,bebes,48,835,5,83,19,8,12
57ba617c4fc4ceef2df5f1574e906320,beleza_saude,39,638,3,383,18,12,12
e15cee02291017f6f12b4115ffb417e6,moveis_decoracao,56,297,2,700,100,5,20
96530fd162c17a87b70830cc5fb0f45c,cool_stuff,32,431,2,200,24,4,18
26a6bbf34441794b135d4d4642eeece9,livros_interesse_geral,43,902,1,250,22,2,15
a62b367ed54e81983ba07fdb06d405fb,utilidades_domesticas,57,846,1,1750,16,31,12
57fd9b6a2704d7c8c9c82380c2e60f83,utilidades_domesticas,56,410,1,1400,30,30,30
a80de388aa0d0380e27081e741f8408f,moveis_decoracao,59,1993,3,1350,69,11,11
3bc5164bc7f4be77002d6651da65c98c,,,,,550,16,11,19
d0c7f4863cf1497a8bc855b8b09116bf,beleza_saude,53,3782,4,1400,23,13,23
a4ae122069f05f8ac775375a4f00a907,telefonia,42,318,1,100,19,3,11
11b2b219c6995bd51ac7973c2b352a0d,cama_mesa_banho,59,679,1,1250,19,17,22
80cd00bb256df12dfc70fa63f2136586,esporte_lazer,46,735,2,4147,35,29,16
b27f54561f44d7036b4c0a62349626ee,cama_mesa_banho,58,330,1,850,45,15,25
c10b7cf3152ae68bd9b4713b2230080d,eletrodomesticos,59,68,1,11100,16,16,11
